지역코드,법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층
47290,계양동,계양주공,39.63,"10,700",1985,2021-05-05,2
47290,백천동,부영초록마을,84.9751,"16,250",2004,2021-05-13,12
47290,사동,팰리스부영1단지,84.9898,"27,500",2019,2021-05-06,5
47290,옥곡동,웰리치성암,115.0099,"30,500",2006,2021-05-11,14
47290,사동,경산사동사랑으로부영6차,84.9837,"25,500",2013,2021-05-02,11
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,800",1998,2021-05-01,9
47290,진량읍 봉회리,경산2차삼주봉황타운,59.26,"7,800",1996,2021-05-06,17
47290,진량읍 황제리,창신황제타운,59.91,"5,700",1996,2021-05-04,4
47290,압량읍 부적리,한라빌라트,49.95,"8,000",1998,2021-05-12,1
47290,중방동,은호,48.34,"11,900",1987,2021-05-08,2
47290,사동,창신백조2차,44.4,"5,550",1990,2021-05-01,3
47290,옥산동,옥산신화평광,59.98,"16,100",1996,2021-05-13,5
47290,진량읍 선화리,이안경산진량아파트,59.893,"18,900",2017,2021-05-07,15
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"16,700",2006,2021-05-10,18
47290,정평동,한솔2차,134.995,"32,300",1998,2021-05-07,20
47290,옥곡동,웰리치성암,115.0099,"31,450",2006,2021-05-05,12
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"6,500",1996,2021-05-10,12
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"8,000",1998,2021-05-07,8
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,400",1998,2021-05-08,5
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,000",1998,2021-05-10,18
47290,옥산동,창신성암타운,53.82,"9,100",1993,2021-05-06,15
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"17,200",2006,2021-05-07,7
47290,진량읍 양기리,초원장미타운,59.88,"7,300",1996,2021-05-06,10
47290,하양읍 금락리,하양우방3차,84.99,"20,500",1994,2021-05-03,19
47290,백천동,경산 삼도뷰엔빌W,75.9732,"28,600",2018,2021-05-08,6
47290,압량읍 신대리,이편한세상경산신대아파트,84.7934,"33,300",2015,2021-05-02,10
47290,하양읍 동서리,하양청구2차,84.795,"16,000",2001,2021-05-04,14
47290,하양읍 금락리,삼우황제맨션,59.91,"9,500",1993,2021-05-04,2
47290,압량읍 신대리,경산푸르지오,62.992,"27,500",2015,2021-05-08,6
47290,진량읍 황제리,창신황제타운,59.91,"5,700",1996,2021-05-04,4
47290,사동,팰리스부영1단지,84.9898,"29,100",2019,2021-05-10,17
47290,대평동,대평그린빌,84.8,"26,700",2004,2021-05-03,15
47290,사동,부영3차원앙마을,84.9751,"16,200",2003,2021-05-04,16
47290,하양읍 동서리,하양코아루3차,59.9062,"21,300",2017,2021-05-06,9
47290,중산동,경남신성,59.94,"16,850",1996,2021-05-04,16
47290,백천동,경산백천월드메르디앙,121.3436,"30,500",2005,2021-05-11,14
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"15,000",2006,2021-05-09,2
47290,압량읍 신대리,부영사랑으로2차,59.9605,"16,000",2011,2021-05-08,19
47290,진량읍 황제리,창신황제타운,59.91,"5,550",1996,2021-05-10,10
47290,압량읍 신대리,경산한신휴플러스아파트,84.9175,"29,900",2016,2021-05-10,4
47290,압량읍 신대리,부영사랑으로2차,59.9605,"15,800",2011,2021-05-01,4
47290,사동,초원파크,59.95,"6,650",1991,2021-05-07,6
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,500",1996,2021-05-09,2
47290,정평동,한솔2차,59.92,"15,350",1998,2021-05-08,17
47290,대평동,대평그린빌,59.99,"15,000",2004,2021-05-10,9
47290,하양읍 동서리,신현대,13.8587,"2,800",2014,2021-05-06,2
47290,압량읍 인안리,윤성3차,59.94,"5,900",1996,2021-05-10,6
47290,정평동,한솔2차,59.92,"14,500",1998,2021-05-08,4
47290,압량읍 신대리,부영사랑으로2차,59.9605,"16,750",2011,2021-05-08,17
47290,압량읍 신대리,신대팰리스,59.9605,"16,900",2011,2021-05-08,18
47290,백천동,경산백천월드메르디앙,84.9481,"26,000",2005,2021-05-08,14
47290,중방동,은호,48.34,"9,150",1987,2021-05-08,4
47290,하양읍 동서리,하양코아루3차,59.9062,"19,800",2017,2021-05-08,4
47290,옥곡동,부영조은마을(1단지),59.987,"12,800",2004,2021-05-03,5
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"19,350",2006,2021-05-02,20
47290,옥산동,청구,71.94,"13,900",1993,2021-05-01,4
47290,옥산동,옥산신화평광,59.98,"16,600",1996,2021-05-03,16
47290,대평동,대평그린빌,59.45,"17,400",2004,2021-05-03,3
47290,삼북동,초원,60.12,"5,100",1989,2021-05-01,6
47290,하양읍 금락리,하양금락우방(4차),84.97,"19,400",1997,2021-05-05,12
47290,서상동,동남,59.086,"7,300",1990,2021-05-02,4
47290,진량읍 선화리,경산1차윤성,59.94,"6,800",1995,2021-05-01,13
47290,대평동,대평그린빌,51.88,"16,000",2004,2021-05-03,11
47290,하양읍 금락리,경산하양롯데,84.89,"21,000",1999,2021-05-01,15
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"7,400",1996,2021-05-01,8
47290,계양동,계양주공,39.72,"10,400",1985,2021-05-01,3
47290,진량읍 선화리,이안경산진량아파트,84.891,"28,400",2017,2021-05-02,12
47290,진량읍 선화리,경산1차윤성,59.94,"6,000",1995,2021-05-01,14
47290,사정동,부광,51.96,"7,500",1980,2021-05-01,4
47290,옥산동,협화타운,56.56,"11,000",1994,2021-05-01,12
47290,계양동,초원전원1차,59.94,"6,000",1990,2021-05-03,2
47290,사동,동산,54.24,"6,400",1991,2021-05-01,1
47290,백천동,경산 삼도뷰엔빌W,70.9683,"25,400",2018,2021-05-02,4
47290,진량읍 선화리,경산선화청구타운,59.91,"8,400",1997,2021-05-02,16
47290,진량읍 선화리,경산선화청구타운,59.91,"8,200",1997,2021-05-02,17
47290,압량읍 신대리,경산푸르지오,74.967,"28,600",2015,2021-05-01,3
47290,압량읍 신대리,경산우미린더포레스트,84.9844,"35,500",2016,2021-06-08,9
47290,옥곡동,부영조은마을(1단지),84.9751,"17,230",2004,2021-06-26,9
47290,압량읍 신대리,경산우미린더포레스트,84.9844,"35,500",2016,2021-06-08,9
47290,옥산동,우방타운,84.995,"16,850",1993,2021-06-02,14
47290,진량읍 선화리,경산1차윤성,59.94,"7,000",1995,2021-06-23,18
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,500",1996,2021-06-30,3
47290,옥곡동,옥곡태왕아너스고은아파트,84.9832,"26,000",2015,2021-06-30,1
47290,계양동,초원전원1차,59.97,"5,000",1990,2021-06-25,3
47290,진량읍 봉회리,경산3차삼주봉황타운,59.62,"7,000",1997,2021-06-28,6
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"6,700",1998,2021-06-26,6
47290,사동,부영(5차)그린마을,84.9751,"16,800",2003,2021-06-30,11
47290,중산동,펜타힐즈푸르지오,84.2875,"60,000",2019,2021-06-24,35
47290,계양동,계양주공,39.72,"10,200",1985,2021-06-29,5
47290,중산동,펜타힐즈서한이다음,84.807,"50,500",2014,2021-06-30,13
47290,진량읍 선화리,경산진량호반써밋더포레스트,59.9909,"23,000",2020,2021-06-21,6
47290,옥산동,옥산해오름,49.8,"9,350",1994,2021-06-28,7
47290,중산동,옥산태왕ㆍ한라타운,121.79,"29,500",1996,2021-06-17,2
47290,사동,부영(5차)그린마을,84.9751,"15,000",2003,2021-06-23,2
47290,옥곡동,부영조은마을(1단지),59.987,"13,500",2004,2021-06-17,2
47290,계양동,계양주공,47.01,"14,000",1985,2021-06-27,3
47290,백천동,경산백천월드메르디앙,84.9481,"28,000",2005,2021-06-29,12
47290,정평동,우방맨션3차,84.97,"26,000",1994,2021-06-25,4
47290,계양동,계양주공,25.14,"7,900",1985,2021-06-25,1
47290,옥산동,옥산신화평광,59.98,"17,800",1996,2021-06-28,8
47290,사동,사동2지구화성파크드림,120.3595,"45,500",2010,2021-06-26,11
47290,정평동,현대,74.96,"18,000",1992,2021-06-16,4
47290,백천동,부영초록마을,84.9751,"16,000",2004,2021-06-18,2
47290,하양읍 금락리,하양우방2차,84.81,"16,900",1989,2021-06-29,5
47290,진량읍 봉회리,경산2차삼주봉황타운,59.26,"6,800",1996,2021-06-30,1
47290,백천동,경산 삼도뷰엔빌W,84.9688,"34,500",2018,2021-06-26,13
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"19,000",2006,2021-06-14,13
47290,사동,부영1차,50.186,"9,970",2001,2021-06-19,8
47290,진량읍 신상리,경산우방힐타운,59.99,"10,800",1999,2021-06-22,16
47290,진량읍 선화리,경산선화청구타운,84.975,"14,700",1997,2021-06-24,9
47290,백천동,경산 삼도뷰엔빌W,102.5876,"38,700",2018,2021-06-26,8
47290,진량읍 선화리,이안경산진량아파트,84.891,"25,700",2017,2021-06-25,5
47290,와촌면 덕촌리,예다인,59.7325,"8,600",2009,2021-06-29,15
47290,옥곡동,성암산신동아파밀리에,124.51,"40,000",2009,2021-06-19,1
47290,사정동,경산역풀리비에,59.9847,"22,500",2017,2021-06-25,16
47290,사정동,창신신천지1차,78.12,"16,200",1989,2021-06-24,5
47290,옥곡동,옥곡태왕아너스고은아파트,84.9832,"26,000",2015,2021-06-23,3
47290,중산동,옥산태왕ㆍ한라타운,59.99,"15,500",1996,2021-06-19,2
47290,진량읍 선화리,이안경산진량아파트,59.893,"19,000",2017,2021-06-28,3
47290,중방동,중방e-편한세상1단지,84.969,"48,000",2010,2021-06-25,16
47290,정평동,현대,74.96,"18,000",1992,2021-06-16,4
47290,옥곡동,부영조은마을(1단지),59.987,"13,950",2004,2021-06-18,12
47290,옥곡동,부영조은마을(1단지),84.9751,"17,230",2004,2021-06-26,9
47290,옥곡동,부영두리마을(3단지),84.9751,"22,200",2006,2021-06-21,14
47290,중산동,펜타힐즈서한이다음,59.8794,"38,800",2014,2021-06-27,21
47290,중산동,옥산태왕ㆍ한라타운,59.99,"15,500",1996,2021-06-21,2
47290,상방동,태성맨션,84.91,"14,200",1995,2021-06-12,11
47290,옥산동,옥산해오름,49.8,"9,450",1994,2021-06-28,10
47290,중산동,옥산태왕ㆍ한라타운,59.99,"17,500",1996,2021-06-24,15
47290,옥산동,청구,71.94,"16,200",1993,2021-06-29,11
47290,사동,부영1차,59.889,"13,300",2001,2021-06-25,14
47290,진량읍 황제리,창신황제타운,59.91,"5,700",1996,2021-06-11,13
47290,임당동,영남대역코아루더테라스,82.795,"21,900",2016,2021-06-22,4
47290,사정동,옥산삼산타운,84.98,"19,700",1995,2021-06-21,7
47290,옥산동,창신성암타운,84.99,"15,600",1993,2021-06-26,1
47290,중방동,중방e-편한세상1단지,84.969,"48,000",2010,2021-06-29,6
47290,진량읍 신상리,경산우방힐타운,84.99,"14,500",1999,2021-06-25,19
47290,중방동,초원,84.27,"13,800",1989,2021-06-27,1
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"8,000",1998,2021-06-20,20
47290,옥곡동,옥곡태왕아너스고은아파트,84.8734,"23,000",2015,2021-06-30,5
47290,중산동,펜타힐즈더샵1차,84.9772,"54,500",2017,2021-06-23,25
47290,하양읍 동서리,하양청구2차,84.795,"17,000",2001,2021-06-12,7
47290,임당동,영남대역코아루더테라스,82.795,"23,900",2016,2021-06-16,1
47290,중방동,중방e-편한세상3단지,101.49,"49,500",2010,2021-06-24,2
47290,하양읍 금락리,하양2차롯데낙천대,84.97,"32,500",2006,2021-06-12,17
47290,하양읍 금락리,금락,57.32,"6,000",1983,2021-06-24,4
47290,중산동,옥산태왕ㆍ한라타운,59.99,"18,300",1996,2021-06-26,7
47290,진량읍 황제리,창신황제타운,59.91,"4,800",1996,2021-06-09,12
47290,중산동,경남신성,59.94,"18,200",1996,2021-06-11,7
47290,중산동,펜타힐즈더샵1차,72.7097,"47,800",2017,2021-06-15,11
47290,옥산동,옥산해오름,59.955,"11,300",1994,2021-06-21,7
47290,중산동,펜타힐즈더샵1차,84.9772,"55,500",2017,2021-06-25,22
47290,옥곡동,성암산신동아파밀리에,124.51,"40,000",2009,2021-06-18,12
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"16,700",2006,2021-06-26,3
47290,와촌면 덕촌리,예다인,59.7325,"9,000",2009,2021-06-14,14
47290,중방동,중방e-편한세상1단지,84.969,"48,000",2010,2021-06-23,11
47290,사동,효동맨션,83.705,"11,900",1994,2021-06-26,17
47290,진량읍 신상리,보국웰리치,59.84,"11,500",2005,2021-06-24,16
47290,사동,효동맨션,83.705,"11,000",1994,2021-06-26,12
47290,압량읍 인안리,윤성3차,59.94,"5,800",1996,2021-06-21,6
47290,계양동,계양주공,46.74,"13,500",1985,2021-06-11,3
47290,계양동,계양주공,39.63,"12,500",1985,2021-06-11,4
47290,계양동,계양주공,39.72,"13,000",1985,2021-06-08,1
47290,계양동,계양주공,32.43,"9,000",1985,2021-06-07,3
47290,옥산동,청구,71.94,"14,450",1993,2021-06-23,7
47290,백천동,경산백천월드메르디앙,84.9819,"24,300",2005,2021-06-26,1
47290,백천동,동화리버빌,84.9456,"21,800",2005,2021-06-12,7
47290,진량읍 북리,우림필유,84.9019,"22,300",2007,2021-06-24,2
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,400",1998,2021-06-26,4
47290,중산동,옥산태왕ㆍ한라타운,59.99,"17,500",1996,2021-06-21,11
47290,옥산동,옥산신화평광,59.98,"18,000",1996,2021-06-24,14
47290,하양읍 금락리,하나맨션(1차),84.795,"16,000",1992,2021-06-13,15
47290,옥곡동,부영조은마을(1단지),84.9751,"16,200",2004,2021-06-19,1
47290,압량읍 신대리,경산푸르지오,74.967,"30,300",2015,2021-06-22,6
47290,진량읍 부기리,창신무학타운,59.91,"7,400",1996,2021-06-26,19
47290,삼북동,삼북주공,59.99,"10,500",1997,2021-06-25,10
47290,옥산동,창신성암타운,53.82,"9,600",1993,2021-06-22,14
47290,사정동,경산역풀리비에,59.9847,"23,500",2017,2021-06-23,18
47290,사동,부영2차,84.9768,"16,200",2001,2021-06-30,18
47290,옥곡동,한일유앤아이,65.732,"17,900",2005,2021-06-19,1
47290,사동,부영1차,50.186,"8,800",2001,2021-06-26,1
47290,압량읍 신대리,경산한신휴플러스아파트,84.9175,"33,000",2016,2021-06-26,16
47290,대평동,대평그린빌,59.45,"19,400",2004,2021-06-17,7
47290,백천동,부영초록마을,84.9751,"19,400",2004,2021-06-27,14
47290,중산동,펜타힐즈푸르지오,106.3379,"67,000",2019,2021-06-10,1
47290,진량읍 부기리,창신무학타운,59.91,"7,750",1996,2021-06-10,17
47290,옥산동,옥산신화평광,59.98,"16,300",1996,2021-06-21,3
47290,옥산동,협화타운,65.87,"14,700",1994,2021-06-19,10
47290,진량읍 선화리,경산1차윤성,59.94,"7,000",1995,2021-06-23,18
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,300",1998,2021-06-29,14
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,650",1996,2021-06-17,15
47290,계양동,경산임당호반베르디움,59.9175,"41,500",2019,2021-06-22,15
47290,진량읍 선화리,경산1차윤성,59.94,"6,400",1995,2021-06-29,6
47290,하양읍 금락리,경산하양롯데,59.94,"14,000",1999,2021-06-16,16
47290,옥산동,청구,84.94,"17,000",1993,2021-06-20,15
47290,옥산동,우방타운,84.995,"16,500",1993,2021-06-12,4
47290,하양읍 동서리,하양코아루,59.8995,"19,600",2016,2021-06-18,10
47290,백천동,경산백천신나리,59.933,"13,500",2005,2021-06-25,1
47290,백천동,경산백천신나리,59.933,"16,000",2005,2021-06-28,8
47290,대평동,협성휴포레경산대평,84.941,"32,000",2018,2021-06-15,5
47290,압량읍 신대리,경산코아루아파트,84.9886,"36,500",2015,2021-06-10,11
47290,삼풍동,태왕드림하이츠,85,"19,400",2001,2021-06-10,3
47290,진량읍 봉회리,경산1차삼주봉황타운,59.26,"7,000",1996,2021-06-30,14
47290,사동,부영(5차)그린마을,84.9751,"16,700",2003,2021-06-28,14
47290,하양읍 동서리,하양코아루,84.9643,"26,500",2016,2021-06-25,6
47290,사동,부영(5차)그린마을,84.9751,"18,000",2003,2021-06-18,15
47290,하양읍 동서리,하양청구1차,84.99,"16,100",1994,2021-06-28,9
47290,백천동,동화리버빌,121.1196,"25,600",2005,2021-06-19,4
47290,계양동,계양주공,39.72,"12,000",1985,2021-06-01,1
47290,정평동,현대타운,84.99,"30,500",1996,2021-06-05,5
47290,사동,부영2차,84.9768,"14,500",2001,2021-06-02,5
47290,옥곡동,부영조은마을(1단지),59.987,"12,600",2004,2021-06-12,3
47290,백천동,윤성2차타운,59.94,"8,250",1995,2021-06-28,3
47290,압량읍 신대리,부영사랑으로2차,59.9605,"15,500",2011,2021-06-23,13
47290,옥산동,옥산신화평광,59.98,"17,300",1996,2021-06-16,14
47290,계양동,경산임당호반베르디움,59.9175,"41,600",2019,2021-06-29,13
47290,하양읍 금락리,하양2차롯데낙천대,84.97,"28,000",2006,2021-06-06,6
47290,진량읍 선화리,경산선화청구타운,59.91,"8,400",1997,2021-06-24,14
47290,하양읍 금락리,하양평광아파트,59.96,"13,000",1998,2021-06-05,10
47290,상방동,태성맨션,59.95,"8,100",1995,2021-06-26,4
47290,진량읍 선화리,경산선화청구타운,84.975,"14,850",1997,2021-06-17,9
47290,진량읍 선화리,경산선화청구타운,84.975,"14,250",1997,2021-06-16,4
47290,옥곡동,성암산신동아파밀리에,106.414,"34,800",2009,2021-06-28,1
47290,옥산동,옥산해오름,59.955,"11,300",1994,2021-06-11,6
47290,백천동,경산백천신나리,59.9122,"13,000",2005,2021-06-17,7
47290,사동,경산사동사랑으로부영6차,84.9902,"26,000",2013,2021-06-24,9
47290,옥곡동,동화프라임빌,84.7754,"21,750",2004,2021-06-19,6
47290,정평동,태왕귀빈타운,75.49,"18,900",1993,2021-06-04,8
47290,하양읍 금락리,하양평광아파트,59.95,"13,700",1998,2021-06-09,13
47290,중방동,은호,48.34,"8,200",1987,2021-06-29,3
47290,삼풍동,태왕드림하이츠,85,"20,000",2001,2021-06-22,4
47290,계양동,계양주공,39.72,"11,000",1985,2021-06-07,4
47290,옥곡동,부영두리마을(3단지),59.987,"15,900",2006,2021-06-19,2
47290,옥곡동,부영조은마을(1단지),59.987,"13,500",2004,2021-06-28,7
47290,중방동,중방e-편한세상2단지,84.973,"44,000",2010,2021-06-18,13
47290,대평동,대평그린빌,59.99,"19,400",2004,2021-06-17,14
47290,진량읍 황제리,창신황제타운,50.18,"4,800",1996,2021-06-11,4
47290,진량읍 양기리,초원장미타운,59.88,"6,400",1996,2021-06-26,14
47290,중산동,펜타힐즈서한이다음,59.8794,"37,250",2014,2021-06-15,20
47290,진량읍 봉회리,경산2차삼주봉황타운,59.26,"7,300",1996,2021-06-21,12
47290,정평동,태왕귀빈타운,75.49,"18,900",1993,2021-06-04,8
47290,삼풍동,태왕드림하이츠,73.444,"18,500",2001,2021-06-19,7
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"6,700",1998,2021-06-26,6
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"18,460",2006,2021-06-16,8
47290,사동,부영1차,59.889,"12,000",2001,2021-06-12,8
47290,하양읍 동서리,하양청구2차,84.795,"18,000",2001,2021-06-17,17
47290,압량읍 신대리,부영사랑으로2차,59.9605,"15,500",2011,2021-06-23,1
47290,하양읍 금락리,경산하양롯데,59.94,"14,300",1999,2021-06-25,3
47290,압량읍 신대리,부영사랑으로2차,59.9605,"13,500",2011,2021-06-22,1
47290,중방동,중방e-편한세상3단지,146.065,"70,000",2010,2021-06-16,11
47290,하양읍 금락리,삼우황제맨션,59.91,"8,900",1993,2021-06-21,3
47290,진량읍 봉회리,경산1차삼주봉황타운,33.54,"3,800",1996,2021-06-25,13
47290,대평동,대평그린빌,51.88,"15,550",2004,2021-06-23,11
47290,백천동,경산백천신나리,59.933,"14,900",2005,2021-06-01,8
47290,정평동,태왕귀빈타운,59.34,"16,000",1993,2021-06-19,11
47290,하양읍 금락리,경산하양롯데,59.94,"15,000",1999,2021-06-19,24
47290,진량읍 황제리,창신황제타운,59.91,"5,800",1996,2021-06-24,5
47290,옥곡동,부영두리마을(3단지),84.9751,"19,700",2006,2021-06-23,5
47290,옥곡동,옥곡태왕아너스고은아파트,84.9832,"25,900",2015,2021-06-11,6
47290,사동,부영3차원앙마을,84.9751,"15,800",2003,2021-06-22,7
47290,압량읍 신대리,경산한신휴플러스아파트,84.6097,"31,400",2016,2021-06-17,17
47290,진량읍 선화리,경산진량호반써밋더포레스트,84.9777,"34,800",2020,2021-06-21,20
47290,압량읍 신대리,경산우미린더포레스트,84.9844,"35,400",2016,2021-06-13,8
47290,상방동,태성맨션,59.95,"7,500",1995,2021-06-19,7
47290,옥곡동,부영우리마을(2단지),84.9751,"19,300",2005,2021-06-14,9
47290,사동,부영3차원앙마을,84.9751,"16,000",2003,2021-06-12,16
47290,진량읍 선화리,이안경산진량아파트,59.893,"18,500",2017,2021-06-08,12
47290,사동,팰리스부영1단지,84.9898,"29,800",2019,2021-06-18,17
47290,압량읍 신대리,이편한세상경산신대아파트,59.9764,"25,200",2015,2021-06-17,15
47290,압량읍 신대리,신대팰리스,59.9605,"17,000",2011,2021-06-12,5
47290,하양읍 금락리,하양우방1차,65.9,"8,750",1988,2021-06-16,3
47290,압량읍 부적리,부적주공,59.84,"11,800",1997,2021-06-22,2
47290,하양읍 동서리,하양코아루3차,84.7392,"26,700",2017,2021-06-19,9
47290,진량읍 황제리,창신황제타운,59.91,"6,500",1996,2021-06-14,16
47290,진량읍 양기리,초원장미타운,59.88,"6,450",1996,2021-06-18,17
47290,계양동,계양주공,32.43,"8,700",1985,2021-06-02,2
47290,백천동,경산백천신나리,84.1909,"15,700",2005,2021-06-20,2
47290,조영동,강산애아파트,84.5694,"18,300",2004,2021-06-12,4
47290,옥산동,창신성암타운,53.82,"9,500",1993,2021-06-07,8
47290,중산동,펜타힐즈더샵1차,84.7963,"53,000",2017,2021-06-11,4
47290,하양읍 금락리,하양평광아파트,59.95,"11,700",1998,2021-06-07,1
47290,백천동,경산 삼도뷰엔빌W,70.9683,"26,300",2018,2021-06-19,9
47290,계양동,계양주공,39.63,"10,000",1985,2021-06-21,4
47290,대평동,대평그린빌,59.99,"19,900",2004,2021-06-21,6
47290,진량읍 신상리,경산우방힐타운,30,"4,200",1999,2021-06-10,19
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,150",1998,2021-06-21,5
47290,압량읍 부적리,부적주공,59.84,"12,900",1997,2021-06-21,9
47290,대평동,대평그린빌,75.99,"24,800",2004,2021-06-08,15
47290,압량읍 신대리,신대팰리스,59.9605,"17,000",2011,2021-06-17,7
47290,압량읍 신대리,이편한세상경산신대아파트,59.9764,"24,600",2015,2021-06-10,1
47290,옥곡동,부영조은마을(1단지),59.987,"14,000",2004,2021-06-19,15
47290,하양읍 동서리,하양2차코아루,75.9994,"24,000",2017,2021-06-16,19
47290,옥산동,옥산해오름,59.955,"12,000",1994,2021-06-19,9
47290,대평동,대평그린빌,84.03,"27,000",2004,2021-06-01,6
47290,사동,부영(5차)그린마을,84.9751,"17,350",2003,2021-06-12,14
47290,압량읍 신대리,경산우미린더포레스트,73.7903,"30,000",2016,2021-06-15,14
47290,백천동,경산백천월드메르디앙,84.9481,"25,900",2005,2021-06-05,13
47290,압량읍 신대리,이편한세상경산신대아파트,59.9764,"23,300",2015,2021-06-17,16
47290,진량읍 양기리,초원장미타운,59.88,"6,000",1996,2021-06-18,10
47290,옥산동,우방타운,84.995,"16,850",1993,2021-06-02,14
47290,대평동,대평그린빌,59.45,"19,200",2004,2021-06-05,10
47290,진량읍 북리,경산4차삼주봉황타운,59.62,"7,100",1998,2021-06-17,13
47290,하양읍 금락리,하양평광아파트,59.95,"12,000",1998,2021-06-17,14
47290,옥산동,협화타운,65.87,"10,000",1994,2021-06-11,1
47290,정평동,태왕귀빈타운,75.49,"21,300",1993,2021-06-13,3
47290,사동,부영1차,50.186,"8,300",2001,2021-06-14,14
47290,삼북동,삼북주공,59.99,"10,500",1997,2021-06-17,19
47290,진량읍 선화리,경산1차윤성,40.58,"3,300",1995,2021-06-16,23
47290,진량읍 봉회리,경산3차삼주봉황타운,59.62,"8,000",1997,2021-06-02,3
47290,압량읍 신대리,경산코아루아파트,84.9886,"36,500",2015,2021-06-12,10
47290,상방동,태성맨션,59.95,"8,300",1995,2021-06-16,11
47290,중산동,경남신성,59.94,"17,500",1996,2021-06-02,16
47290,압량읍 신대리,부영사랑으로2차,59.9605,"16,400",2011,2021-06-15,10
47290,계양동,계양주공,32.43,"8,500",1985,2021-06-02,4
47290,사동,부영2차,84.9768,"16,300",2001,2021-06-14,1
47290,사정동,옥산삼산타운,59.96,"11,700",1995,2021-06-15,8
47290,중산동,펜타힐즈더샵1차,84.9772,"59,000",2017,2021-06-03,18
47290,중산동,경남신성,59.94,"17,500",1996,2021-06-03,12
47290,중산동,옥산태왕ㆍ한라타운,59.99,"15,000",1996,2021-06-02,6
47290,와촌면 덕촌리,예다인,59.7325,"9,270",2009,2021-06-15,12
47290,진량읍 신상리,보국웰리치,59.84,"12,200",2005,2021-06-14,11
47290,진량읍 신상리,보국웰리치,84.49,"18,400",2005,2021-06-11,11
47290,진량읍 봉회리,경산3차삼주봉황타운,59.62,"7,250",1997,2021-06-09,14
47290,진량읍 부기리,창신무학타운,59.91,"7,550",1996,2021-06-03,9
47290,진량읍 부기리,창신무학타운,59.91,"7,600",1996,2021-06-15,19
47290,삼풍동,태왕드림하이츠,73.444,"17,500",2001,2021-06-13,4
47290,하양읍 금락리,하양2차롯데낙천대,59.9675,"16,900",2006,2021-06-07,6
47290,압량읍 신대리,경산푸르지오,62.992,"29,000",2015,2021-06-10,8
47290,하양읍 금락리,하양우방3차,59.43,"16,800",1994,2021-06-09,19
47290,옥곡동,부영두리마을(3단지),59.987,"16,600",2006,2021-06-05,15
47290,진량읍 부기리,창신무학타운,59.91,"8,700",1996,2021-06-11,6
47290,하양읍 금락리,하양우방3차,84.99,"21,700",1994,2021-06-03,12
47290,압량읍 신대리,경산코아루아파트,84.9886,"35,000",2015,2021-06-05,16
47290,대평동,대평그린빌,84.8,"23,000",2004,2021-06-03,3
47290,하양읍 금락리,하양금락우방(4차),59.98,"11,700",1997,2021-06-09,4
47290,하양읍 금락리,경산하양롯데,59.94,"13,500",1999,2021-06-11,3
47290,계양동,계양주공,39.72,"13,000",1985,2021-06-05,5
47290,계양동,초원전원2차,59.86,"5,700",1990,2021-06-02,1
47290,압량읍 신대리,부영사랑으로2차,59.9605,"15,700",2011,2021-06-12,9
47290,옥산동,청구,84.94,"18,450",1993,2021-06-04,11
47290,삼풍동,태왕드림하이츠,85,"20,750",2001,2021-06-11,16
47290,진량읍 선화리,경산선화청구타운,59.91,"8,000",1997,2021-06-05,11
47290,진량읍 선화리,진량영호맨션,59.88,"6,700",1993,2021-06-09,5
47290,압량읍 신대리,부영사랑으로2차,59.9605,"13,850",2011,2021-06-11,2
47290,옥곡동,옥곡투윈뷰102동,44.19,"10,000",2014,2021-06-02,3
47290,와촌면 덕촌리,예다인,59.7325,"10,000",2009,2021-06-11,12
47290,진량읍 양기리,초원장미타운,59.88,"6,900",1996,2021-06-07,1
47290,진량읍 선화리,경산선화청구타운,59.91,"9,200",1997,2021-06-02,9
47290,옥산동,옥산해오름,49.8,"8,800",1994,2021-06-11,1
47290,옥곡동,성암산신동아파밀리에,124.51,"39,500",2009,2021-06-01,12
47290,진량읍 북리,우림필유,84.9019,"19,000",2007,2021-06-11,3
47290,옥산동,옥산해오름,59.955,"10,500",1994,2021-06-10,8
